"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAERDUS","198308","4.748","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198309","4.876","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198310","4.835","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198311","4.774","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198312","4.785","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198313","4.628","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198401","4.957","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198402","5.004","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198403","4.881","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198404","4.981","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198405","4.924","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198406","4.94","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198407","4.793","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198408","4.638","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198409","4.786","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198410","4.797","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198411","4.763","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198412","4.847","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198413","4.863","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198501","4.777","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198502","4.858","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198503","4.631","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198504","4.596","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198505","4.117","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198506","3.94","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198507","3.987","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198508","3.881","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198509","4.267","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198510","4.232","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198511","4.076","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198512","4.353","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198513","4.317","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198601","4.03","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198602","3.064","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198603","2.692","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198604","2.348","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198605","2.227","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198606","2.178","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198607","1.869","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198608","2.059","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198609","2.162","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198610","2.134","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198611","2.336","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198612","2.549","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198613","2.437","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198701","3.068","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198702","2.89","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198703","2.866","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198704","2.988","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198705","3.041","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198706","3.139","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198707","3.239","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198708","3.136","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198709","2.957","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198710","2.979","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198711","3.001","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198712","2.759","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198713","3.011","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198801","2.641","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198802","2.632","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198803","2.369","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198804","2.358","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198805","2.505","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198806","2.411","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198807","2.377","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198808","2.425","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198809","2.349","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198810","2.258","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198811","2.393","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198812","2.543","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198813","2.439","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198901","2.674","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198902","2.56","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198903","2.76","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198904","3.056","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198905","3.101","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198906","2.835","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198907","2.786","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198908","2.689","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198909","2.706","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198910","2.956","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198911","2.945","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198912","3.59","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","198913","2.893","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199001","4.096","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199002","3.407","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199003","2.993","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199004","2.604","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199005","2.506","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199006","2.241","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199007","2.438","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199008","3.462","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199009","3.978","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199010","4.524","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199011","4.39","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199012","4.34","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
"PAERDUS","199013","3.353","5","Costs of Total Petroleum Receipts at Electric Generating Plants","Dollars per Million Btu, Including Taxes"
